key,title_he,speed_he,domain_he,topic_he,description_he,keywords_he,file_name,file_path,public_path,image_url,status,width,height,model,style_policy
1.1.5.5,התראת סייבר כללית,מהיר,ביטחון,מודיעין וסייבר ביטחוני,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה התראת סייבר כללית בהקשר של מודיעין וסייבר ביטחוני, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, ביטחון, מודיעין וסייבר ביטחוני, התראת סייבר כללית, אילוסטרציה, חדשות, פואנטה",poenta_031_1_1_5_5_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_031_1_1_5_5_calm.jpg,/assets/poenta-image-bank/poenta_031_1_1_5_5_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_031_1_1_5_5_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.1.5.6,שרתים בחדר מאובטח,מהיר,ביטחון,מודיעין וסייבר ביטחוני,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה שרתים בחדר מאובטח בהקשר של מודיעין וסייבר ביטחוני, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, ביטחון, מודיעין וסייבר ביטחוני, שרתים בחדר מאובטח, אילוסטרציה, חדשות, פואנטה",poenta_032_1_1_5_6_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_032_1_1_5_6_calm.jpg,/assets/poenta-image-bank/poenta_032_1_1_5_6_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_032_1_1_5_6_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.1.1,ניידת בזירה בלילה,מהיר,פלילים,אירוע ירי,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה ניידת בזירה בלילה בהקשר של אירוע ירי, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, אירוע ירי, ניידת בזירה בלילה, אילוסטרציה, חדשות, פואנטה",poenta_033_1_2_1_1_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_033_1_2_1_1_calm.jpg,/assets/poenta-image-bank/poenta_033_1_2_1_1_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_033_1_2_1_1_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.1.2,סרט סימון משטרתי,מהיר,פלילים,אירוע ירי,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה סרט סימון משטרתי בהקשר של אירוע ירי, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, אירוע ירי, סרט סימון משטרתי, אילוסטרציה, חדשות, פואנטה",poenta_034_1_2_1_2_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_034_1_2_1_2_calm.jpg,/assets/poenta-image-bank/poenta_034_1_2_1_2_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_034_1_2_1_2_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.1.3,רחוב חסום אחרי אירוע,מהיר,פלילים,אירוע ירי,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה רחוב חסום אחרי אירוע בהקשר של אירוע ירי, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, אירוע ירי, רחוב חסום אחרי אירוע, אילוסטרציה, חדשות, פואנטה",poenta_035_1_2_1_3_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_035_1_2_1_3_calm.jpg,/assets/poenta-image-bank/poenta_035_1_2_1_3_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_035_1_2_1_3_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.1.4,אורות כחולים מטושטשים,מהיר,פלילים,אירוע ירי,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה אורות כחולים מטושטשים בהקשר של אירוע ירי, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, אירוע ירי, אורות כחולים מטושטשים, אילוסטרציה, חדשות, פואנטה",poenta_036_1_2_1_4_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_036_1_2_1_4_calm.jpg,/assets/poenta-image-bank/poenta_036_1_2_1_4_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_036_1_2_1_4_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.2.1,חדר חקירות ריק,מהיר,פלילים,חקירה ומעצרים,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה חדר חקירות ריק בהקשר של חקירה ומעצרים, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, חקירה ומעצרים, חדר חקירות ריק, אילוסטרציה, חדשות, פואנטה",poenta_037_1_2_2_1_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_037_1_2_2_1_calm.jpg,/assets/poenta-image-bank/poenta_037_1_2_2_1_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_037_1_2_2_1_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.2.2,מסמכים על שולחן משטרה,מהיר,פלילים,חקירה ומעצרים,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה מסמכים על שולחן משטרה בהקשר של חקירה ומעצרים, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, חקירה ומעצרים, מסמכים על שולחן משטרה, אילוסטרציה, חדשות, פואנטה",poenta_038_1_2_2_2_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_038_1_2_2_2_calm.jpg,/assets/poenta-image-bank/poenta_038_1_2_2_2_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_038_1_2_2_2_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.2.3,אזיקים על שולחן,מהיר,פלילים,חקירה ומעצרים,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה אזיקים על שולחן בהקשר של חקירה ומעצרים, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, חקירה ומעצרים, אזיקים על שולחן, אילוסטרציה, חדשות, פואנטה",poenta_039_1_2_2_3_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_039_1_2_2_3_calm.jpg,/assets/poenta-image-bank/poenta_039_1_2_2_3_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_039_1_2_2_3_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.2.4,כניסה לתחנת משטרה,מהיר,פלילים,חקירה ומעצרים,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה כניסה לתחנת משטרה בהקשר של חקירה ומעצרים, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, חקירה ומעצרים, כניסה לתחנת משטרה, אילוסטרציה, חדשות, פואנטה",poenta_040_1_2_2_4_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_040_1_2_2_4_calm.jpg,/assets/poenta-image-bank/poenta_040_1_2_2_4_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_040_1_2_2_4_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.3.1,מחשב וכסף מזומן,מהיר,פלילים,פשיעה כלכלית,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה מחשב וכסף מזומן בהקשר של פשיעה כלכלית, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, פשיעה כלכלית, מחשב וכסף מזומן, אילוסטרציה, חדשות, פואנטה",poenta_041_1_2_3_1_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_041_1_2_3_1_calm.jpg,/assets/poenta-image-bank/poenta_041_1_2_3_1_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_041_1_2_3_1_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.3.2,חשבוניות פזורות,מהיר,פלילים,פשיעה כלכלית,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה חשבוניות פזורות בהקשר של פשיעה כלכלית, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, פשיעה כלכלית, חשבוניות פזורות, אילוסטרציה, חדשות, פואנטה",poenta_042_1_2_3_2_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_042_1_2_3_2_calm.jpg,/assets/poenta-image-bank/poenta_042_1_2_3_2_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_042_1_2_3_2_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.3.3,חותמת חקירה על מסמך,מהיר,פלילים,פשיעה כלכלית,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה חותמת חקירה על מסמך בהקשר של פשיעה כלכלית, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, פשיעה כלכלית, חותמת חקירה על מסמך, אילוסטרציה, חדשות, פואנטה",poenta_043_1_2_3_3_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_043_1_2_3_3_calm.jpg,/assets/poenta-image-bank/poenta_043_1_2_3_3_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_043_1_2_3_3_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.3.4,גרף פיננסי חשוד,מהיר,פלילים,פשיעה כלכלית,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה גרף פיננסי חשוד בהקשר של פשיעה כלכלית, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, פשיעה כלכלית, גרף פיננסי חשוד, אילוסטרציה, חדשות, פואנטה",poenta_044_1_2_3_4_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_044_1_2_3_4_calm.jpg,/assets/poenta-image-bank/poenta_044_1_2_3_4_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_044_1_2_3_4_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.4.1,כיכר עם מחסום,מהיר,פלילים,אלימות ציבורית,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה כיכר עם מחסום בהקשר של אלימות ציבורית, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, אלימות ציבורית, כיכר עם מחסום, אילוסטרציה, חדשות, פואנטה",poenta_045_1_2_4_1_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_045_1_2_4_1_calm.jpg,/assets/poenta-image-bank/poenta_045_1_2_4_1_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_045_1_2_4_1_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.4.2,שלטי אזהרה ריקים,מהיר,פלילים,אלימות ציבורית,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה שלטי אזהרה ריקים בהקשר של אלימות ציבורית, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, אלימות ציבורית, שלטי אזהרה ריקים, אילוסטרציה, חדשות, פואנטה",poenta_046_1_2_4_2_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_046_1_2_4_2_calm.jpg,/assets/poenta-image-bank/poenta_046_1_2_4_2_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_046_1_2_4_2_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
1.2.4.3,קהל מרחוק,מהיר,פלילים,אלימות ציבורית,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה קהל מרחוק בהקשר של אלימות ציבורית, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","מהיר, פלילים, אלימות ציבורית, קהל מרחוק, אילוסטרציה, חדשות, פואנטה",poenta_047_1_2_4_3_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_047_1_2_4_3_calm.jpg,/assets/poenta-image-bank/poenta_047_1_2_4_3_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_047_1_2_4_3_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
